ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Education_Original,Age,Total_Spending,Income_Bin,Income_scaled,Recency_scaled,Age_scaled,Total_Spending_scaled,PCA1,PCA2
3798,1968,2,3,41120.0,1,1,2013-11-06,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,Graduation,58,81,1,-0.4441440034956774,1.0668130473185005,0.06725457503751228,-0.8715915592267224,-0.8545172603976517,1.125410367503115
3524,1971,3,4,39763.0,1,0,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,Master,55,167,1,-0.4983538203501696,-1.3851841641206832,-0.18313364892486095,-0.7287616637486681,-0.9155587247706487,-1.3023986624388177
5247,1955,4,3,38725.0,1,1,2014-05-10,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,PhD,71,45,1,-0.5398201356743869,0.09982823153966747,1.1522702122077961,-0.9313808177989312,-0.7004748674555424,0.4827196341752003
5883,1972,2,3,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,Graduation,54,664,1,1.0283895698819479,0.9977427033342982,-0.266596390245652,0.0966622670954366,0.7253358928976451,0.8116627753557305
2118,1964,0,3,62905.0,0,1,2013-09-10,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,2n Cycle,62,622,1,0.4261292906643174,0.6523909834132863,0.4011055403206766,0.02690813209452634,0.4301129674367459,0.6978797891200665
8812,1979,0,2,13533.0,1,0,2013-03-10,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2n Cycle,47,48,1,-1.5461972220401703,-0.14191797240504078,-0.8508355794911895,-0.9263983795845805,-1.9149976276525225,-0.18932048645404584
6616,1975,2,5,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,Graduation,51,461,1,0.289346377687323,-0.07284762842083842,-0.5169846142080252,-0.2404827187422963,-0.10039883979932629,-0.20980798722015154
2797,1977,2,3,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,Graduation,49,1073,1,0.7941328520965814,-0.5218048643181538,-0.6839100968496074,0.7759346769852531,0.8820544618771424,-0.7787271425080647
4328,1986,0,3,21955.0,1,0,2013-09-07,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,2n Cycle,40,55,1,-1.2097528023286497,1.1013482193106017,-1.4350747687367271,-0.9147726904177621,-1.7997745234651148,0.8325341397664726
9167,1956,2,3,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,Graduation,70,976,1,0.5949507247299652,0.790531671381691,1.0688074708870052,0.6148358413879128,1.1215711972067886,0.9560932813024111
10560,1980,4,4,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,PhD,46,20,1,-0.6166406793819688,-0.9016917562312667,-0.9342983208119806,-0.9729011362518539,-1.3468077938581946,-1.0068480309347467
2631,1982,2,5,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,Graduation,44,1149,1,0.7835865060025607,-0.6944807242786596,-1.1012238034535626,0.9021564450821383,0.847945340421811,-1.0580059875992311
8312,1961,1,3,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,Basic,65,43,1,-0.9583183238598405,1.0668130473185005,0.6514937642830498,-0.934702443275165,-1.0986059550054719,1.3158361934760334
5534,1975,3,3,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,Master,51,224,1,-0.1769699024471557,-0.6599455522865585,-0.5169846142080252,-0.6340953376760041,-0.7009767631787746,-0.7186105745559725
5093,1974,4,2,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,PhD,52,101,1,-1.0677766128659634,-1.1779731321680762,-0.43352187288723415,-0.8383753044643842,-1.4415347071870437,-1.119401684728927
7592,1946,4,3,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,PhD,80,209,1,-0.048975611215178516,1.2740240792711075,1.9034348840949158,-0.6590075287477578,0.043416466403579795,1.7537074157071288
8895,1985,2,4,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,Graduation,41,968,1,0.7333715172139855,0.6523909834132863,-1.351612027415936,0.6015493394829775,0.5749769575402246,0.19473008919181292
8584,1952,4,5,85431.0,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,PhD,74,1165,1,1.3260042607927562,0.16889857552386983,1.4026584361701695,0.9287294488920089,1.909439597197649,0.3723253992017628
2694,1967,2,3,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Graduation,59,24,1,-0.3824638581579206,-0.17645314439714196,0.15071731635830335,-0.9662578852993863,-0.8827781808617565,-0.048816667693510465
8910,1955,2,5,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,Graduation,71,252,1,-0.3855798240493358,-1.4542545081048857,1.1522702122077961,-0.5875925810087307,-0.39657515040496844,-1.043478555089385
7433,1985,2,4,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,Graduation,41,165,1,-0.8979564717838363,1.3085592512632087,-1.351612027415936,-0.7320832892249018,-1.4352773617392527,1.0202725507004617
164,1977,4,3,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,PhD,49,269,1,-0.9293957686626022,0.3415744354843757,-0.6839100968496074,-0.5593587644607432,-1.1879788455828866,0.25302540633739373
10477,1973,4,5,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,PhD,53,102,1,-0.5114568564063771,-1.143437960175975,-0.3500591315664431,-0.8367144917262673,-1.0357071913376794,-1.1054009365236406
2681,1984,0,3,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,2n Cycle,42,461,1,0.5246018024891688,-1.6614655400574927,-1.2681492860951449,-0.2404827187422963,-0.17012315612314333,-1.94784424638901
5150,1979,1,4,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Basic,47,47,1,-1.2801017245694462,0.5142502954448817,-0.8508355794911895,-0.9280591923226974,-1.7184487429427793,0.4228597183793924
5283,1976,4,4,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,PhD,50,144,1,-0.3900939797638219,0.790531671381691,-0.6004473555288163,-0.766960356725357,-0.9263596370019248,0.6789022901284373
9645,1968,2,3,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,Graduation,58,1338,1,0.493442143575017,1.6884461431763216,0.06725457503751228,1.2160500525862346,1.2193409385106448,1.5374181999468328
10678,1959,2,5,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,Graduation,67,917,1,0.7587786237132169,1.4466999392316133,0.818419246924632,0.516847889839015,1.1174129033459204,1.5171147816160269
7261,1971,2,5,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,Graduation,55,318,1,-0.7046067933934587,-1.4197193361127844,-0.18313364892486095,-0.4779789402930145,-0.8879879075987189,-1.334794133597757
9648,1967,2,4,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,Graduation,59,253,1,-0.2130831481630444,-1.0052972722075701,0.15071731635830335,-0.5859317682706138,-0.5272776449176281,-0.8802604888418393
2870,1973,2,3,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,Graduation,53,502,1,-0.1255964135194645,-1.4887896800969866,-0.3500591315664431,-0.17238939647950297,-0.3279498896468392,-1.5033681101083252
8008,1983,2,5,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,Graduation,43,119,1,-0.6456830794211845,0.16889857552386983,-1.1846865447743538,-0.8084806751782798,-1.2961512142483902,-0.047806587194958394
1513,1979,0,5,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,2n Cycle,47,1250,1,0.3435961428224744,0.790531671381691,-0.8508355794911895,1.0698985316319463,0.7581565294195102,0.4576581364518486
6173,1979,2,5,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,Graduation,47,969,1,1.0011048941917355,-0.1073828004129396,-0.8508355794911895,0.6032101522210944,0.8730934883808318,-0.42791417147117267
1419,1950,2,5,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,Graduation,76,76,1,-0.7275371064918217,-1.3161138201364808,1.5695839188117515,-0.8798956229173069,-0.7180495507748288,-0.7623939994951318
9150,1963,4,4,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,PhD,63,62,1,-0.13262731091547822,-0.970762100215469,0.48456828164146765,-0.9031470012509437,-0.5994878270115914,-0.749562080357332
7960,1962,0,5,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,2n Cycle,64,1382,1,1.1938154000915664,1.3776295952474111,0.5680310229622587,1.2891258130633785,1.8732884375499133,1.3112977226544789
1250,1976,2,4,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,Graduation,50,84,1,-0.5808869681920126,1.1358833913027029,-0.6004473555288163,-0.8666091210123716,-1.1171923648956041,1.0307624893831808
9905,1952,2,5,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,Graduation,74,255,1,-0.7256195890201815,0.6869261554053875,1.4026584361701695,-0.58261014279438,-0.5132032458004803,1.1055613556727202
10691,1960,3,3,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,Master,66,43,1,-0.9474923398012057,0.20343374751597101,0.7349565056038408,-0.934702443275165,-1.0890099443883752,0.505538274591494
7002,1955,2,4,62535.0,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,Graduation,71,398,1,0.4113484268204249,-1.2470434761522784,1.1522702122077961,-0.3451139212436617,0.3200582375282818,-0.9157744026759499
2952,1977,3,4,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,Master,49,76,1,-0.6377733198506691,1.0668130473185005,-0.6839100968496074,-0.8798956229173069,-1.188557667659657,0.9478363833028393
8439,1964,2,5,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,Graduation,62,902,1,0.44606348271324264,1.6539109711842206,0.4011055403206766,0.49193569876726134,0.7818220638467105,1.6339456971166637
762,1981,0,5,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,2n Cycle,45,823,1,0.9402237144671621,-0.763551068262862,-1.0177610621327717,0.3607314924560254,0.6085652758647606,-1.0839297966140005
2831,1976,2,5,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,Graduation,50,1179,1,1.0457670719686865,1.7229813151684228,-0.6004473555288163,0.9519808272256457,1.2468529599554474,1.3745909823793017
6977,1974,2,5,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,Graduation,52,1921,1,0.9373474382597019,1.3085592512632087,-0.43352187288723415,2.1843038789083935,2.04203582591877,0.9567268466763745
6289,1951,3,5,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,Master,75,185,1,0.2855113427440428,1.2394889072790063,1.4861211774909606,-0.6988670344625637,0.13686537232362125,1.591640288947192
4168,1966,2,4,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,Graduation,60,433,1,-0.6059345401653115,-0.6599455522865585,0.23418005767909442,-0.2869854754095698,-0.5649354344191556,-0.5148713139738074
8397,1951,2,3,44689.0,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,Graduation,75,34,1,-0.30156858982310353,1.1358833913027029,1.4861211774909606,-0.9496497579182173,-0.43888003874366077,1.5488359722647471
9284,1958,2,5,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,Graduation,68,907,1,0.06947104093925731,-0.970762100215469,0.901881988245423,0.500239762457846,0.5995403947893743,-0.7368350474196839
6237,1966,4,4,7144.0,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,PhD,60,416,1,-1.8014267871716003,1.4812351112237145,0.23418005767909442,-0.31521929195755727,-1.3569387037303249,1.6342590935073513
3130,1964,2,4,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,Graduation,62,44,1,-1.3397445075935852,1.5848406272000182,0.4011055403206766,-0.9330416305370481,-1.4129285545920323,1.7779718860941285
1619,1956,2,3,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,Graduation,70,1588,1,1.5232688706877324,-1.6269303680653915,1.0688074708870052,1.6312532371154622,2.3938472641375057,-1.4953102494717243
1990,1974,4,4,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,PhD,52,1797,1,0.4362761539517463,0.8596020153658934,-0.43352187288723415,1.9783630993818966,1.547968294660484,0.5727855472141641
5513,1966,2,5,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,Graduation,60,40,1,-0.5784501230718033,-0.0037772844366360664,0.23418005767909442,-0.9396848814895158,-0.9737892576609674,0.15146529687757995
269,1963,4,4,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,PhD,63,1143,1,-0.21895554541994225,0.7559964993895899,0.48456828164146765,0.8921915686534369,0.5977209481049636,0.8169816620893058
8093,1969,3,3,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,Master,57,914,1,1.098418905877471,0.790531671381691,-0.016208166283278792,0.5118654516246643,1.115431777742788,0.6477418048075174
10513,1992,2,5,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,Graduation,34,1502,1,0.4381936714233864,0.6523909834132863,-1.9358512166614734,1.4884233416374077,0.8216066143511177,0.016656230998467445
10177,1954,2,2,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,Graduation,72,1338,1,0.7922952311862597,-1.557860024081189,1.2357329535285873,1.2160500525862346,1.655076418923822,-1.309482274319588
2549,1983,4,5,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,PhD,43,27,1,-1.214346854604454,1.0668130473185005,-1.1846865447743538,-0.9612754470850355,-1.7701197903269326,0.8663071557627886
5782,1982,0,5,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,2n Cycle,44,763,1,0.25343287337473014,-1.1779731321680762,-1.1012238034535626,0.26108272816901074,0.0380518710338826,-1.4484753799629075
10057,1951,2,4,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,Graduation,75,1331,1,0.8007243184053443,0.7214613273974887,1.4861211774909606,1.204424363419416,1.7697243329862602,0.9480724860411658
10307,1956,2,3,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,Graduation,70,525,1,-0.07394328662715909,1.4466999392316133,1.0688074708870052,-0.134190703502814,0.16896251328502068,1.6785547633876732
8566,1961,4,5,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,PhD,65,9,1,-0.7851824754830025,-1.350648992128582,0.6514937642830498,-0.99117007637114,-1.0726882517740146,-1.0199768250567611
2415,1962,2,5,62568.0,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,Graduation,64,953,1,0.4126667200821774,1.7229813151684228,0.5680310229622587,0.5766371484112238,0.8612950866272667,1.7407551266200332
5684,1971,3,2,44635.0,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Master,55,68,1,-0.30372579697869867,-0.8326214122470643,-0.18313364892486095,-0.8931821248222422,-0.8808236949619477,-0.7755225064486491
8334,1971,3,4,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,Master,55,131,1,-0.7559003857598317,-0.5218048643181538,-0.18313364892486095,-0.7885509223208769,-1.1134943224548182,-0.4494176972060276
9166,1968,2,3,63967.0,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,Graduation,58,882,1,0.46855436472435474,0.27250409150017335,0.06725457503751228,0.45871944400492315,0.656633751766168,0.21941903490929995
1440,1978,0,5,52513.0,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,2n Cycle,48,1149,1,0.010986758054234023,1.204953735286905,-0.7673728381703985,0.9021564450821383,0.44699000282915097,0.9115045556351711
78,1969,2,3,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,Graduation,57,37,1,-1.0764054414883437,0.06529305954756628,-0.016208166283278792,-0.9446673197038665,-1.382842426402091,0.19041085521953005
5441,1965,4,6,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,PhD,61,388,1,0.07482411054758595,1.6539109711842206,0.3176427989998855,-0.3617220486248308,-0.07380551160865775,1.687856374127208
5302,1986,2,5,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,Graduation,40,1428,1,1.0448882097941847,-1.2470434761522784,-1.4350747687367271,1.3655231990167565,1.2423293545293848,-1.7203511457313294
4687,1958,3,3,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,Master,68,1633,1,1.1385669279399357,1.4812351112237145,0.901881988245423,1.7059898103307232,2.2071875055278998,1.4768578111054818
1087,1975,3,5,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,Master,51,173,1,-1.181229729938003,-0.6599455522865585,-0.5169846142080252,-0.7187967873199667,-1.448373167581135,-0.6407355425747217
6859,1987,2,4,29236.0,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,Graduation,39,99,1,-0.9188893708492407,-0.6599455522865585,-1.518537510057518,-0.8416969299406181,-1.6119810551822966,-0.909063494380868
9860,1959,2,5,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,Graduation,67,215,1,-0.2927000715167681,-1.3161138201364808,0.818419246924632,-0.6490426523190563,-0.4581401294979849,-0.9992217375917615
7129,1962,4,3,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,PhD,64,929,1,0.09807400989122225,0.790531671381691,0.5680310229622587,0.5367776426964179,0.5970158725918087,0.8685761338147961
5866,1974,2,5,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,Graduation,52,219,1,-0.16186945235798986,-0.3491290043576479,-0.43352187288723415,-0.6423994013665887,-0.6674861532923196,-0.3987829079300017
10521,1977,2,3,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,Graduation,49,174,1,0.10270801044768585,-1.696000712049594,-0.6839100968496074,-0.7171359745818497,-0.6320168468865949,-1.7739992159551268
7393,1978,2,5,41580.0,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,Graduation,48,92,1,-0.4257677943924597,-1.1779731321680762,-0.7673728381703985,-0.8533226191074363,-1.0974240928451982,-1.2506748857256191
7849,1970,4,3,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,PhD,56,1052,1,1.1224677708342907,-1.2815786481443796,-0.09967090760406987,0.741057609484798,1.2187388243411352,-1.382368742376544
332,1957,2,3,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,Graduation,69,275,1,-0.1795665406900017,0.2379689195080722,0.9853447295662141,-0.5493938880320417,-0.23423297475760074,0.5251551833432524
9847,1955,0,3,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,2n Cycle,71,587,1,0.42880582546848167,-0.3491290043576479,1.1522702122077961,-0.03122031373956554,0.5652357780845281,-0.07069055563609002
531,1954,4,2,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,PhD,72,1662,1,0.20353747083142817,0.20343374751597101,1.2357329535285873,1.7541533797361135,1.6553507855858718,0.3979091187131734
9576,1982,4,5,32313.0,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,PhD,44,159,1,-0.795968511260978,0.37610960747647687,-1.1012238034535626,-0.7420481656536033,-1.3279535455062852,0.1801311869952476
6906,1953,3,6,84953.0,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,Master,73,1024,1,1.3069089826376736,0.8250668433737922,1.3191956948493784,0.6945548528175245,1.7306765088242526,0.9970525058850133
7419,1968,3,2,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Master,58,35,1,-1.0053773984763414,1.4121647672395123,0.06725457503751228,-0.9479889451801004,-1.2840883101596188,1.5029167002582877
3170,1957,3,5,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,Master,69,1042,1,0.6355781261603399,1.2740240792711075,0.9853447295662141,0.7244494821036289,1.2130520531951863,1.3908744660922705
8527,1965,3,5,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,Master,61,395,1,0.5391829249297654,-0.4181993483418502,0.3176427989998855,-0.35009635945801243,0.2061864962812732,-0.34065605359897994
7872,1975,4,3,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,PhD,51,557,1,1.3821315951188886,-1.4542545081048857,-0.5169846142080252,-0.08104469588307286,0.7272152855458907,-1.6277225976229932
9931,1963,4,3,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,PhD,63,9,1,-1.9261053711088665,-0.6944807242786596,0.48456828164146765,-0.99117007637114,-1.8850999886504425,-0.34818656272365556
10595,1990,2,3,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,Graduation,36,69,1,-0.884653694324333,-1.0398324441996714,-1.7689257340198914,-0.8915213120841253,-1.6959746703314853,-1.3383622924812668
4609,1966,4,3,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,PhD,60,486,1,0.218398231236639,-1.2125083041601774,0.23418005767909442,-0.19896240028937354,0.048584987121852864,-1.1115886053062491
5010,1988,2,4,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,Graduation,38,34,1,-1.087790701476207,0.790531671381691,-1.6020002513783091,-0.9496497579182173,-1.7900884686817,0.4838231007660736
4427,1995,0,4,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,2n Cycle,31,1365,1,1.239156698639723,0.2379689195080722,-2.186239440623847,1.260891996515391,1.1430955755461607,-0.49163579737629637
11148,1975,2,5,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Graduation,51,13,1,-1.1967696111144197,1.2394889072790063,-0.5169846142080252,-0.9845268254186723,-1.596229535262144,1.2033004717766158
1168,1978,4,3,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,PhD,48,1401,1,0.7958106798842665,0.44517995146067924,-0.7673728381703985,1.3206812550876,1.2527873639884521,0.0995797554115965
9595,1961,2,5,64260.0,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,Graduation,65,1574,1,0.48025921095749124,-1.6614655400574927,0.6514937642830498,1.6080018587818254,1.552171449484407,-1.5580638192094092
10163,1984,4,4,82733.0,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,PhD,42,1323,1,1.2182237995743186,-0.7290158962707608,-1.2681492860951449,1.1911378615144808,1.298314239340685,-1.1818998393277826
2886,1971,3,2,74290.0,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,Master,55,1217,1,0.8809404659689555,0.7214613273974887,-0.18313364892486095,1.0150917112740883,1.2622724117209982,0.5259664726458242
6710,1951,3,4,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,Master,75,103,1,0.2388517509341335,1.204953735286905,1.4861211774909606,-0.8350536789881504,0.011678558018336867,1.56949777189314
